playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
stromma01,2014,1,TOR,AL,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stroppe01,2014,1,CHN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stubbdr01,2014,1,COL,NL,132,388,67,112,22,4,15,43,20,3,30,136,1,1,2,3,4
stulter01,2014,1,SDN,NL,32,48,1,4,1,0,0,1,0,0,1,18,0,0,4,0,1
suareeu01,2014,1,DET,AL,85,244,33,59,9,1,4,23,3,2,22,67,1,5,5,1,3
sucreje01,2014,1,SEA,AL,21,61,4,13,2,0,0,5,0,0,0,17,0,0,3,0,0
surkaer01,2014,1,CHA,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susacan01,2014,1,SFN,NL,35,88,13,24,8,0,3,19,0,0,7,28,0,0,0,0,0
suzukic01,2014,1,NYA,AL,143,359,42,102,13,2,1,22,15,3,21,68,1,1,2,2,3
suzukku01,2014,1,MIN,AL,131,452,37,130,34,0,3,61,0,1,34,46,0,9,1,7,9
swarzan01,2014,1,MIN,AL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweenry01,2014,1,CHN,NL,77,207,22,52,9,0,3,20,0,0,15,33,2,1,2,1,4
swishni01,2014,1,CLE,AL,97,360,33,75,20,0,8,42,0,0,36,111,0,0,1,4,7
szczuma01,2014,1,CHN,NL,33,62,6,14,2,0,2,5,0,0,4,11,0,0,0,0,1
tabatjo01,2014,1,PIT,NL,80,174,14,49,5,2,0,17,1,2,7,26,0,2,1,2,12
tanakma01,2014,1,NYA,AL,20,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
taveros01,2014,1,SLN,NL,80,234,18,56,8,0,3,22,0,1,12,37,0,1,0,1,10
tayloch03,2014,1,SEA,AL,47,136,16,39,8,0,0,9,5,2,11,39,0,2,1,1,3
taylomi01,2014,1,CHA,AL,11,28,3,7,1,0,0,0,0,0,5,9,0,0,0,0,0
taylomi02,2014,1,WAS,NL,17,39,5,8,3,0,1,5,0,2,3,17,0,1,0,0,1
tazawju01,2014,1,BOS,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teagata01,2014,1,NYN,NL,9,28,1,4,0,0,1,5,0,0,2,7,0,0,0,0,1
teherju01,2014,1,ATL,NL,33,66,1,7,1,0,0,6,0,0,1,21,0,1,8,0,1
teixema01,2014,1,NYA,AL,123,440,56,95,14,0,22,62,1,1,58,109,3,6,0,4,13
tejadru01,2014,1,NYN,NL,119,355,30,84,11,0,5,34,1,2,50,73,11,8,4,2,8
telisto01,2014,1,TEX,AL,18,68,7,17,2,0,0,8,0,0,1,10,0,1,1,0,2
tepesni01,2014,1,TEX,AL,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
terdojo01,2014,1,ATL,NL,9,10,1,3,2,0,0,2,0,0,0,3,0,1,0,0,0
thatcjo01,2014,1,ARI,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thatcjo01,2014,2,LAA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thayeda01,2014,1,SDN,NL,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
thielca01,2014,1,MIN,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tholejo01,2014,1,TOR,AL,57,133,11,33,4,0,0,7,0,3,14,25,0,0,3,0,4
thomaia01,2014,1,ATL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thompaa01,2014,1,MIN,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thompta01,2014,1,CHA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thornma01,2014,1,NYA,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thornma01,2014,2,WAS,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thornty01,2014,1,MIL,NL,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tillmch01,2014,1,BAL,AL,34,4,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
tollesh01,2014,1,TEX,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tollest01,2014,1,TOR,AL,109,170,21,43,7,2,3,16,3,1,12,49,0,2,4,1,3
tomlijo01,2014,1,CLE,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tonkimi01,2014,1,MIN,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torreal01,2014,1,SDN,NL,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
torreca01,2014,1,NYN,NL,73,5,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
tovarwi01,2014,1,NYN,NL,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treinbl01,2014,1,WAS,NL,15,12,0,1,0,0,0,0,0,0,1,8,0,0,2,0,0
triunca01,2014,1,LAN,NL,12,15,3,2,0,0,1,1,0,0,1,5,0,0,0,0,0
tropeni01,2014,1,HOU,AL,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
troutmi01,2014,1,LAA,AL,157,602,115,173,39,9,36,111,16,2,83,184,6,10,0,10,6
trumbma01,2014,1,ARI,NL,88,328,37,77,15,1,14,61,2,3,28,89,3,1,0,5,8
tuivasa01,2014,1,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tulowtr01,2014,1,COL,NL,91,315,71,107,18,1,21,52,1,1,50,57,4,5,0,5,4
turneja01,2014,1,MIA,NL,20,13,1,3,2,0,0,0,0,0,1,5,0,0,5,0,0
turneja01,2014,2,CHN,NL,8,10,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0
turneju01,2014,1,LAN,NL,109,288,46,98,21,1,7,43,6,1,28,58,1,4,0,2,6
ueharko01,2014,1,BOS,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ugglada01,2014,1,ATL,NL,48,130,13,21,3,0,2,10,0,0,10,40,0,4,0,1,3
ugglada01,2014,2,SFN,NL,4,11,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0
uptonbj01,2014,1,ATL,NL,141,519,67,108,19,5,12,35,20,7,57,173,5,1,3,2,6
uptonju01,2014,1,ATL,NL,154,566,77,153,34,2,29,102,8,4,60,171,1,6,0,8,10
uribeju01,2014,1,LAN,NL,103,386,36,120,23,0,9,54,0,1,15,77,2,1,0,2,15
utleych01,2014,1,PHI,NL,155,589,74,159,36,6,11,78,10,1,53,85,12,13,0,9,8
valaich01,2014,1,CHN,NL,44,121,10,28,4,0,3,13,1,0,7,35,1,2,0,1,5
valbulu01,2014,1,CHN,NL,149,478,68,119,33,4,16,51,1,2,65,113,4,2,1,1,8
valdejo02,2014,1,MIA,NL,52,98,8,21,2,1,3,10,1,0,9,16,0,0,6,0,1
valdera02,2014,1,HOU,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valenda01,2014,1,KCA,AL,36,110,8,31,5,0,2,11,0,0,7,27,0,1,0,1,4
valenda01,2014,2,TOR,AL,50,154,12,37,11,1,2,19,1,1,7,35,0,1,0,3,4
valvejo01,2014,1,NYN,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vanslsc01,2014,1,LAN,NL,98,212,32,63,13,1,11,29,4,2,28,71,0,4,0,2,3
vargaja01,2014,1,KCA,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vargake01,2014,1,MIN,AL,53,215,26,59,10,1,9,38,0,0,12,63,2,3,0,4,5
varvaan01,2014,1,ATL,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vazquch01,2014,1,BOS,AL,55,175,15,42,9,0,1,20,0,0,19,33,1,0,3,4,4
vealdo01,2014,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
venabwi01,2014,1,SDN,NL,146,406,47,91,13,2,8,33,11,6,33,107,2,4,3,2,6
ventuyo01,2014,1,KCA,AL,31,4,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0
verasjo01,2014,1,CHN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verasjo01,2014,2,HOU,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verhadr01,2014,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verlaju01,2014,1,DET,AL,32,6,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
vicieda01,2014,1,CHA,AL,145,523,65,121,22,3,21,58,0,1,32,122,3,5,0,3,19
victosh01,2014,1,BOS,AL,30,123,14,33,6,1,2,12,2,0,6,21,0,1,1,2,3
villaca01,2014,1,CHN,NL,42,10,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1
villajo01,2014,1,HOU,AL,87,263,31,55,13,2,7,27,17,4,19,80,1,2,4,1,4
villape01,2014,1,CIN,NL,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
vinceni01,2014,1,SDN,NL,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vizcaar01,2014,1,CHN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vogelry01,2014,1,SFN,NL,32,61,3,7,2,0,0,2,0,0,2,20,0,1,2,0,1
vogtst01,2014,1,OAK,AL,84,269,26,75,10,2,9,35,1,0,16,39,2,1,0,1,2
volqued01,2014,1,PIT,NL,32,53,3,2,0,0,0,2,0,0,3,27,0,0,8,0,0
vottojo01,2014,1,CIN,NL,62,220,32,56,16,0,6,23,1,1,47,49,2,3,0,2,5
wachami01,2014,1,SLN,NL,19,29,1,1,0,0,0,2,0,0,0,18,0,0,3,0,0
wadats01,2014,1,CHN,NL,13,20,0,1,0,0,0,0,0,0,1,10,0,0,3,0,0
wagnene01,2014,1,TOR,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wainwad01,2014,1,SLN,NL,32,72,4,13,3,0,0,6,0,0,3,22,0,0,7,0,0
waldejo01,2014,1,ATL,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkech02,2014,1,BAL,AL,6,18,1,3,1,0,1,1,0,0,1,9,0,0,0,0,0
walkene01,2014,1,PIT,NL,137,512,74,139,25,3,23,76,2,2,45,88,2,11,1,2,12
walketa01,2014,1,SEA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walljo02,2014,1,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walteza01,2014,1,WAS,NL,32,39,7,8,1,0,3,5,0,0,4,16,0,0,0,0,0
walteza01,2014,2,CLE,AL,30,88,9,15,2,0,7,12,0,0,5,32,0,1,0,0,0
wangwe01,2014,1,MIL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
warread01,2014,1,NYA,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watkilo01,2014,1,CHN,NL,31,65,10,16,3,0,1,6,1,0,1,16,1,1,1,0,0
watsoto01,2014,1,PIT,NL,78,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
weaveje02,2014,1,LAA,AL,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
webbda01,2014,1,CHA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webbry01,2014,1,BAL,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webstal01,2014,1,BOS,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weeksje01,2014,1,BAL,AL,3,11,2,3,0,1,0,0,0,0,0,0,0,0,2,0,1
weeksje01,2014,2,BOS,AL,14,26,6,8,3,0,0,3,2,0,4,2,0,1,0,1,0
weeksri01,2014,1,MIL,NL,121,252,36,69,19,1,8,29,3,4,25,73,0,8,0,1,7
werthja01,2014,1,WAS,NL,147,534,85,156,37,1,16,82,9,1,83,113,3,9,0,3,9
westma03,2014,1,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelry01,2014,1,COL,NL,31,56,6,13,2,0,2,13,0,0,5,12,0,0,0,3,1
wheelza01,2014,1,NYN,NL,34,50,1,4,1,0,0,3,0,0,1,24,0,0,12,0,0
wheelze01,2014,1,NYA,AL,29,57,6,11,0,0,2,5,0,0,2,12,0,1,1,1,1
whelake01,2014,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whiteel03,2014,1,CHN,NL,8,25,0,3,1,0,0,2,1,0,0,8,0,0,0,1,0
whitlch01,2014,1,NYA,AL,24,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wielajo01,2014,1,SDN,NL,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
wietema01,2014,1,BAL,AL,26,104,13,32,5,0,5,18,0,1,6,19,0,0,0,2,1
wilheto01,2014,1,SEA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilkian01,2014,1,CHA,AL,17,43,2,6,2,0,0,2,0,0,2,22,0,0,0,0,1
willija01,2014,1,COL,NL,7,14,1,3,0,0,1,3,0,0,2,4,0,0,0,0,1
willije02,2014,1,HOU,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willije02,2014,2,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willije02,2014,3,PHI,NL,9,12,0,2,0,0,0,3,0,0,0,4,0,0,4,0,0
willijo03,2014,1,MIN,AL,68,224,34,47,5,1,12,34,1,0,42,78,3,7,0,5,2
willijo03,2014,2,KCA,AL,24,73,14,17,5,0,2,6,1,0,11,24,0,2,0,0,4
wilsoal01,2014,1,BOS,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsobo02,2014,1,ARI,NL,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsobr01,2014,1,LAN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsocj01,2014,1,LAA,AL,32,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
wilsojo03,2014,1,TEX,AL,24,67,7,16,4,0,0,8,1,0,2,14,0,1,2,0,3
wilsoju10,2014,1,PIT,NL,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
withrch01,2014,1,LAN,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolfra02,2014,1,MIA,NL,6,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
wongko01,2014,1,SLN,NL,113,402,52,100,14,3,12,42,20,4,21,71,3,4,5,1,12
woodal02,2014,1,ATL,NL,35,41,1,3,0,0,0,2,0,0,2,28,0,0,5,0,0
woodbl01,2014,1,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodtr01,2014,1,CHN,NL,41,56,9,13,2,0,3,10,0,0,1,17,0,2,7,0,1
wootero01,2014,1,MIL,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
workmbr01,2014,1,BOS,AL,19,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
worleva01,2014,1,PIT,NL,20,32,1,2,1,0,0,0,0,0,1,17,0,0,5,0,0
worthda01,2014,1,DET,AL,20,42,5,7,1,0,0,5,0,1,2,12,0,1,0,1,1
wrighda03,2014,1,NYN,NL,134,535,54,144,30,1,8,63,8,5,42,113,5,4,0,5,22
wrighja01,2014,1,LAN,NL,61,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
wrighst01,2014,1,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighwe01,2014,1,CHN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yateski01,2014,1,TBA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yelicch01,2014,1,MIA,NL,144,582,94,165,30,6,9,54,21,7,70,137,3,3,3,2,9
ynoara01,2014,1,COL,NL,19,67,5,23,6,1,0,13,0,0,4,9,0,0,0,0,1
youngch03,2014,1,SEA,AL,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youngch04,2014,1,NYN,NL,88,254,31,52,12,0,8,28,7,3,25,54,2,4,1,3,3
youngch04,2014,2,NYA,AL,23,71,9,20,8,0,3,10,1,0,7,16,0,1,0,0,0
youngde03,2014,1,BAL,AL,83,242,27,73,11,1,7,30,2,0,10,51,0,3,0,0,6
younger03,2014,1,NYN,NL,100,280,48,64,10,5,1,17,30,6,24,60,1,5,5,2,2
zeidjo01,2014,1,HOU,AL,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
zieglbr01,2014,1,ARI,NL,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
zimmejo02,2014,1,WAS,NL,32,55,3,10,1,0,0,1,0,0,2,21,0,0,9,1,0
zimmery01,2014,1,WAS,NL,61,214,26,60,19,1,5,38,0,0,22,37,0,0,0,4,6
zobribe01,2014,1,TBA,AL,146,570,83,155,34,3,10,52,10,5,75,84,4,1,2,6,8
zuninmi01,2014,1,SEA,AL,131,438,51,87,20,2,22,60,0,3,17,158,1,17,0,4,12
aardsda01,2015,1,ATL,NL,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
abadfe01,2015,1,OAK,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreujo02,2015,1,CHA,AL,154,613,88,178,34,3,30,101,0,0,39,140,11,15,0,1,16
achteaj01,2015,1,MIN,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ackledu01,2015,1,SEA,AL,85,186,22,40,8,1,6,19,2,2,14,38,0,1,3,3,3
ackledu01,2015,2,NYA,AL,23,52,6,15,3,2,4,11,0,0,4,7,0,0,0,1,0
adamecr01,2015,1,COL,NL,26,53,4,13,1,1,0,3,0,1,3,11,1,1,1,0,0
adamsau01,2015,1,CLE,AL,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adamsma01,2015,1,SLN,NL,60,175,14,42,9,0,5,24,1,0,10,41,1,0,0,1,1
adcocna01,2015,1,CIN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adriaeh01,2015,1,SFN,NL,52,113,11,21,7,1,0,11,3,2,15,20,0,4,2,0,2
affelje01,2015,1,SFN,NL,52,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
aguilje01,2015,1,CLE,AL,7,19,0,6,1,0,0,2,0,0,0,7,0,1,0,0,0
ahmedni01,2015,1,ARI,NL,134,421,49,95,17,6,9,34,4,5,29,81,1,1,5,3,4
alberan01,2015,1,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alberha01,2015,1,TEX,AL,41,99,12,22,2,1,0,4,1,0,2,17,0,0,3,0,2
alberma01,2015,1,CHA,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
albural01,2015,1,DET,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcanar01,2015,1,CHN,NL,11,26,5,2,0,0,0,1,1,0,5,11,0,0,1,0,0
alexasc01,2015,1,KCA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenco01,2015,1,CLE,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almonab01,2015,1,SDN,NL,31,54,6,11,3,0,0,4,1,1,5,19,0,0,3,0,1
almonab01,2015,2,CLE,AL,51,178,30,47,9,5,5,20,6,0,16,33,0,0,0,2,4
almonmi01,2015,1,KCA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alonsyo01,2015,1,SDN,NL,103,354,50,100,18,1,5,31,2,5,42,48,3,3,0,3,13
altheaa01,2015,1,PHI,NL,39,137,25,33,11,4,5,22,6,2,16,41,0,5,1,2,3
altuvjo01,2015,1,HOU,AL,154,638,86,200,40,4,15,66,38,13,33,67,8,9,3,6,17
alvarda01,2015,1,NYN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarda02,2015,1,BAL,AL,12,29,3,7,1,0,1,1,0,0,2,8,0,0,0,0,0
alvarhe01,2015,1,MIA,NL,4,6,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
alvarjo02,2015,1,LAA,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarpe01,2015,1,PIT,NL,150,437,60,106,18,0,27,77,2,0,48,131,9,2,0,4,6
alvarrj01,2015,1,OAK,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amarial01,2015,1,SDN,NL,118,324,28,66,10,4,3,30,5,1,24,55,4,1,3,5,6
anderbr04,2015,1,LAN,NL,31,47,1,4,1,0,0,3,0,0,5,32,0,0,9,0,2
anderbr05,2015,1,OAK,AL,4,5,0,2,0,0,0,1,0,0,1,1,0,0,1,1,0
anderch01,2015,1,ARI,NL,28,48,0,5,0,0,0,3,0,0,1,23,0,0,8,0,2
anderco01,2015,1,CLE,AL,15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
andrima01,2015,1,TBA,AL,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andruel01,2015,1,TEX,AL,160,596,69,154,34,2,7,62,25,9,46,78,1,2,8,9,14
annade01,2015,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aokino01,2015,1,SFN,NL,93,355,42,102,12,3,5,26,14,5,30,25,0,6,1,0,8
araujel01,2015,1,PHI,NL,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
archech01,2015,1,TBA,AL,34,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
arciaos01,2015,1,MIN,AL,19,58,6,16,0,0,2,8,0,0,4,15,4,2,0,1,2
arenano01,2015,1,COL,NL,157,616,97,177,43,4,42,130,2,5,34,110,13,4,0,11,17
arencjp01,2015,1,TBA,AL,24,71,9,22,3,0,6,17,0,0,1,22,0,0,0,1,1
ariasjo01,2015,1,SFN,NL,40,58,5,12,1,0,1,4,1,0,0,12,0,0,1,0,1
armstsh01,2015,1,CLE,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arojo01,2015,1,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrieja01,2015,1,CHN,NL,33,79,5,12,1,1,2,2,0,0,1,45,0,0,3,0,1
ascheco01,2015,1,PHI,NL,129,425,41,104,22,3,12,39,1,2,26,111,3,4,0,1,4
asheral01,2015,1,PHI,NL,7,6,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0
ashlene01,2015,1,MIL,NL,12,20,2,2,1,0,0,1,0,0,0,8,0,1,0,0,0
atchisc01,2015,1,CLE,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aumonph01,2015,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
avilaal01,2015,1,DET,AL,67,178,21,34,5,0,4,13,0,1,40,66,0,0,1,0,4
avilalu01,2015,1,ATL,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avilalu01,2015,2,LAN,NL,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avilemi01,2015,1,CLE,AL,98,290,37,67,10,0,5,17,3,1,20,38,0,1,5,1,18
axelrdy01,2015,1,CIN,NL,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
axforjo01,2015,1,COL,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aybarer01,2015,1,LAA,AL,156,597,74,161,30,1,3,44,15,6,25,73,1,4,7,5,12
badenbu01,2015,1,CIN,NL,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baezja01,2015,1,CHN,NL,28,76,4,22,6,0,1,4,1,2,4,24,1,0,0,0,0
baezpe01,2015,1,LAN,NL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bailean01,2015,1,NYA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baileho02,2015,1,CIN,NL,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bakerje03,2015,1,MIA,NL,41,72,11,15,3,0,3,8,0,0,8,25,0,0,0,0,0
bakersc02,2015,1,LAN,NL,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
balesco01,2015,1,CIN,NL,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balfogr01,2015,1,TBA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bandyje01,2015,1,LAA,AL,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
banuema01,2015,1,ATL,NL,7,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
barmecl01,2015,1,SDN,NL,98,207,24,48,14,1,3,16,0,1,10,55,2,4,3,0,0
barneau01,2015,1,LAN,NL,20,29,4,6,2,0,0,1,1,0,6,6,0,1,1,0,2
barnebr02,2015,1,COL,NL,106,255,30,64,13,2,2,17,4,2,21,67,3,3,1,1,6
barneda01,2015,1,LAN,NL,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barneda01,2015,2,TOR,AL,15,23,4,7,1,0,2,4,0,0,1,2,0,0,2,0,0
barnema01,2015,1,BOS,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnhtu01,2015,1,CIN,NL,81,242,23,61,9,0,3,18,0,1,25,45,5,2,2,3,10
baronst01,2015,1,SEA,AL,4,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
barraky01,2015,1,MIA,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barreaa01,2015,1,WAS,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barriyh01,2015,1,MIL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bassan01,2015,1,TEX,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bassich01,2015,1,OAK,AL,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bastaan01,2015,1,PIT,NL,66,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bauertr01,2015,1,CLE,AL,31,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
bautijo02,2015,1,TOR,AL,153,543,108,136,29,3,40,114,8,2,110,106,2,5,0,8,19
baxtemi01,2015,1,CHN,NL,34,57,6,14,1,0,0,2,0,0,7,14,1,2,0,0,3
beachbr01,2015,1,LAN,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
beckch02,2015,1,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckhgo01,2015,1,CHA,AL,100,211,24,44,8,0,6,20,0,1,19,43,1,2,1,4,6
beckhti01,2015,1,TBA,AL,82,203,24,45,7,4,9,37,3,1,13,69,0,3,0,4,3
bedroca01,2015,1,LAA,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beeleda01,2015,1,CHN,NL,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
beimejo01,2015,1,SEA,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belisma01,2015,1,SLN,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belisro01,2015,1,TBA,AL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belivje01,2015,1,TBA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
